"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
2550	"N-(decanoyl)ethanolamine_[2550_198.19_5.3]"	8.6479110237491	-0.107130596808255	-0.0566957138511651
2365	"NA_[2365_451.23_5.5]"	8.4841042545458	-0.10712346630705	-0.0461068595825977
541	"NA_[541_537.54_10.6]"	7.62922727495124	-0.0937081822584488	-0.0567000241674618
3353	"(-)-11-Hydroxy-9,15,16-trioxooctadecanoic acid_[3353_325.2_7.1]"	7.09876263459772	-0.087763363376978	-0.0486330512277837
2959	"NA_[2959_537.54_10.6]"	7.08481295747932	-0.0875723179699517	-0.0504814452043033
3316	"NA_[3316_342.26_4.2]"	7.03134885832997	-0.0781967129205361	-0.087829155528692
3517	"N,N-bis(2-hydroxyethyl)dodecanamide_[3517_288.25_6.7]"	6.94719901524824	-0.0821611652537343	-0.0615508160640589
2868	"NA_[2868_464.36_9.3]"	6.86479982006057	-0.0823245228833632	-0.0571711692689323
734	"NA_[734_559.52_10.6]"	6.8592188740955	-0.0814902302595413	-0.0621679198562164
3152	"NA_[3152_304.18_5.7]"	6.73944099834148	-0.0845915317953189	-0.0388037208598977
3662	"NA_[3662_348.2_5.7]"	6.71950306878693	-0.0843340700421656	-0.0378028695740557
2737	"bis(2-ethylhexyl) adipate_[2737_371.32_10.6]"	6.47372304907707	-0.0787704489025808	-0.0523964785864312
1903	"NA_[1903_428.34_8.8]"	6.46401320341819	-0.0791223660604635	-0.045611749453547
2633	"NA_[2633_642.41_11.9]"	6.41992392301566	-0.0801049025963173	-0.043228102152526
2439	"NA_[2439_592.54_8.1]"	6.41786217234373	-0.0787995391897555	-0.0436037799956644
3166	"NA_[3166_223.13_5.4]"	6.34831316149586	-0.0797685321119734	-0.0394800188210652
3293	"NA_[3293_504.36_10.7]"	6.32522749341768	-0.0768208865059124	-0.0518802697762906
552	"NA_[552_582.59_10.6]"	6.32201988153811	-0.0760840195883309	-0.050044607607486
3910	"Pestalotionol_[3910_235.13_6.2]"	6.30944279109327	-0.0698173602962172	-0.0733756029895709
565	"NA_[565_241.2_4.2]"	6.24437724641445	-0.0668658863456347	-0.0858126116571786
160	"NA_[160_481.47_11.6]"	6.20125889276478	-0.0746348987144989	-0.0537084277476697
3160	"NA_[3160_559.52_10.6]"	6.06027146134415	-0.0696462532569669	-0.0626556737310941
3163	"NA_[3163_492.39_9.3]"	5.99720115787997	-0.0724755754910238	-0.0444052347515878
2244	"NA_[2244_406.33_9.9]"	5.9429822046163	-0.0691488788149753	-0.0607654715552145
3332	"NA_[3332_380.34_8.5]"	5.92371003692827	-0.0720666733862151	-0.0440178472632016
2020	"NA_[2020_364.34_9.5]"	5.88100310968071	-0.0652353472847213	-0.0638062094775689
3199	"NA_[3199_179.11_5.9]"	5.86481418204041	-0.0706149698999978	-0.045061464649539
3234	"NA_[3234_195.1_6.5]"	5.86335013762032	-0.0692829244204143	-0.0494704535022798
2678	"NA_[2678_392.23_5.7]"	5.75542638971102	-0.0721701311769075	-0.0334648023481348
1611	"NA_[1611_670.44_11.9]"	5.66641226810927	-0.0643903542617755	-0.057868368481115
3055	"NA_[3055_384.35_9.9]"	5.63161317900596	-0.0730431651223674	-0.0289025298037729
3975	"NA_[3975_469.31_9.3]"	5.58857756562827	-0.0713578790573215	-0.0306521444911898
2161	"NA_[2161_584.47_9.5]"	5.5582285296175	-0.0655318101684663	-0.0499663444559844
1779	"NA_[1779_338.25_5.9]"	5.53062986683328	-0.0678965762984588	-0.0390363208381871
1556	"NA_[1556_476.33_10.7]"	5.51616023626955	-0.0689660941187871	-0.0376639059411619
3894	"NA_[3894_336.33_9.4]"	5.49346921822968	-0.0660596203653718	-0.0460022537926083
3640	"NA_[3640_776.23_11.3]"	5.43199327920264	-0.0653609565865561	-0.0453562963009448
1539	"NA_[1539_562.37_10.4]"	5.38916264819468	-0.0602909433056741	-0.0645850391770118
1839	"NA_[1839_429.41_9.9]"	5.38323776223065	-0.0619872829486144	-0.051662196673207
3458	"NA_[3458_251.13_6.5]"	5.34393030853521	-0.0704329078649037	-0.0200623471221805
2493	"NA_[2493_389.11_8]"	5.30566304502459	-0.0614926561044029	-0.0489251872912585
3237	"NA_[3237_582.59_10.7]"	5.22860136579311	-0.0612152847791362	-0.0486626029777715
4712	"NA_[4712_797.52_11.2]"	5.18314213500321	-0.0790665519278003	0.0381342169346975
1975	"NA_[1975_758.22_10.7]"	5.10549525737464	-0.0580380198065078	-0.0531031617112561
3916	"NA_[3916_354.34_9.4]"	4.96340287566249	-0.0587658265508604	-0.0442902658914016
3833	"NA_[3833_356.24_6.1]"	4.86360436866493	-0.0593143901778302	-0.0371120514025585
3450	"NA_[3450_372.35_7.9]"	4.85644938200711	-0.0573564770266517	-0.0409475806810669
3725	"NA_[3725_478.37_9.3]"	4.78664456457059	-0.0569128259686822	-0.0371906952874919
2716	"NA_[2716_628.5_9.4]"	4.59433625611003	-0.0553752742373998	-0.0311929868367226
3506	"NA_[3506_310.24_6.7]"	4.51438509231494	-0.0496308489402074	-0.0526987197641518
