"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
3730	"NA_[3730_278.25_8.2]"	2.48713552400513	-0.08361536566758	0.14448666750169
3281	"beta-D-Ribofuranose, 1-(6-amino-9H-purin-9-yl)-1-deoxy-5-S-methyl-5-thio-_[3281_298.1_2]"	2.3324048570146	-0.0301701838138729	0.125841164637603
1419	"phenylalanine_[1419_166.09_1.6]"	1.90988078677778	-0.219189363714969	0.0533770935315859
4594	"NA_[4594_222.11_3.9]"	1.86920439759856	-0.0547610324886668	0.13621687526037
1812	"NA_[1812_278.25_8.3]"	1.80320550203546	-0.132974832250208	0.129838032218235
3360	"N-undecanoylglycine_[3360_226.18_4.8]"	1.77152810488362	-0.0302772506846472	0.1009682608401
4164	"carnitinium_[4164_162.11_0.6]"	1.72258232381973	-0.072696207538726	0.130151595758827
3673	"NA_[3673_280.26_7.3]"	1.65903733875888	-0.0779307634522777	0.114277552034224
5505	"3-aminoadipic acid_[5505_162.08_0.7]"	1.60478117291741	-0.166743178450065	0.0359149158183733
4712	"NA_[4712_797.52_11.2]"	1.57531928284742	-0.0507089964114553	0.12238081752966
1590	"NA_[1590_520.34_7.3]"	1.54333948115625	-0.0986693325673963	0.128362224085925
2248	"NA_[2248_252.23_6.3]"	1.50388920756725	-0.0362060037504253	0.100839685422036
108	"heptaethylene glycol_[108_327.2_2.5]"	1.49194728585735	-0.168477672001019	0.0561538433563909
3355	"phosphocholine_[3355_184.07_0.6]"	1.49034188894118	-0.0587325402420488	0.105373222598251
1514	"N-[[3-Hydroxy-2-(2-pentenyl)cyclopentyl]acetyl]isoleucine_[1514_326.23_4.5]"	1.48029909797127	-0.166089032525098	0.0413829425308449
5561	"NA_[5561_204.12_0.8]"	1.43680376222224	0.00702146719733869	0.0760380633750773
4200	"Valyl-Proline_[4200_215.14_1.6]"	1.41867776374935	-0.122738189439386	0.00748201648484761
450	"NA_[450_242.25_8.7]"	1.35779015531699	-0.162802342203398	0.104418796367008
446	"NA_[446_232.15_1.9]"	1.35375149837892	-0.203848251610515	0.0866526370240293
5631	"NA_[5631_180.1_1.7]"	1.32945394056641	-0.182842917439447	0.0791175899682801
3916	"NA_[3916_354.34_9.4]"	1.32651921139307	-0.0994988683102321	0.107350517044933
5273	"sinapic acid_[5273_207.07_3.5]"	1.32064357486125	-0.115970156369704	0.00662823842870404
2612	"palmitoyl ethanolamide_[2612_300.29_8.9]"	1.3171348086602	-0.186019816608637	0.0566962626482834
1843	"NA_[1843_336.33_8.7]"	1.31176374076212	-0.0492128817983761	0.0860048114340289
3073	"phenylalanine_[3073_166.09_1.8]"	1.30339868102364	-0.148950789403484	0.0355444519804442
5570	"histidine_[5570_156.08_0.6]"	1.29122618791878	-0.0467317913849211	0.0887330566988339
3666	"NA_[3666_204.12_1.6]"	1.29067677570645	-0.120078380916893	0.0226262761506516
2386	"NA_[2386_280.26_7]"	1.28919921047971	-0.158823103370368	0.040401598158241
868	"tryptophan_[868_205.1_2]"	1.27411431321651	-0.0607056449136709	0.078877820501963
3375	"NA_[3375_260.19_3.2]"	1.26457486677626	-0.120866979668086	0.0183906254475496
607	"NA_[607_309.21_6]"	1.26192708106221	-0.0766803567247704	0.108533157777179
56	"NA_[56_172.17_5]"	1.25607765331393	-0.0394287775798678	0.092598701528944
4671	"caffeic acid_[4671_163.04_2.1]"	1.25597715159227	-0.0633655972445784	0.0983309416974349
3768	"NA_[3768_278.25_6.8]"	1.25596908181212	-0.0795187120728747	0.102750710717495
3152	"NA_[3152_304.18_5.7]"	1.25071585740284	-0.0183145827972778	0.0891688125516784
2257	"1-Hexadecylamine_[2257_242.28_7.4]"	1.2491540756432	-0.139710209057931	0.0240706226344107
2124	"gabapentin_[2124_172.13_8.5]"	1.24415345290731	-0.165109925501348	0.0919335703555723
2737	"bis(2-ethylhexyl) adipate_[2737_371.32_10.6]"	1.23265259394815	-0.18563448452439	0.096340496865928
1612	"NA_[1612_297.1_3.3]"	1.22703914344322	-0.141433493373906	0.0941936995892917
4445	"histidine_[4445_156.08_1.3]"	1.22590015316869	-0.039438975484388	0.0845795235006043
5240	"NA_[5240_234.13_2.2]"	1.22236821961721	-0.133417306145997	0.0390352609281913
3716	"SPB 17:1;2O_[3716_268.26_8.9]"	1.21768147452705	-0.177372600013378	0.0859772122418814
4055	"histidine_[4055_156.08_1.5]"	1.21727005125463	-0.058746219799137	0.0954100991808925
4037	"NA_[4037_186.11_2.6]"	1.21675311204406	-0.13527513084212	0.028933252454804
1690	"NA_[1690_195.07_2.1]"	1.21261588222434	-0.182615283704012	0.0810173404241792
449	"NA_[449_240.23_5.6]"	1.20860805440167	-0.143788291099069	0.126088154349575
1936	"octadecan-1-amine_[1936_270.32_8]"	1.20067002359456	-0.12638960184638	0.0175208973688357
4411	"N-Acetyl-proline_[4411_158.08_1.8]"	1.20029834881065	-0.143226724777021	0.0497469269732478
1940	"NA_[1940_304.18_1.9]"	1.19788969946735	-0.114654329510003	0.103975110854633
5090	"hydroxytyrosol_[5090_137.06_1.2]"	1.19434201638781	-0.174385695354575	0.0936582266570994
5517	"NA_[5517_293.16_2.1]"	1.19076315560202	-0.11848466927031	0.0115395424315703
4631	"salicylic acid_[4631_139.04_2.2]"	1.18776829991347	-0.178746410416713	0.0831023750964685
2936	"NA_[2936_344.32_6.8]"	1.18628400487597	-0.0377165858905181	0.0689234804757071
3770	"NA_[3770_336.33_10.2]"	1.18167904206464	-0.0650079265072777	0.0927580378774792
1982	"NA_[1982_230.1_0.7]"	1.1759683205972	0.00577546093966121	0.0608567305203052
2489	"12-aminododecanoic acid_[2489_216.2_4.5]"	1.17133929853943	-0.0786509696321865	0.0802780604404718
523	"NA_[523_243.21_4]"	1.1700091720977	-0.160455746343634	0.0523537548916024
3400	"caffeic acid_[3400_163.04_1.8]"	1.15439427120959	-0.133105841542062	0.106717707721745
2367	"3-(4-hydroxyphenyl)lactic acid_[2367_165.05_0.9]"	1.15208585718104	-0.160404811040062	0.0556292520370856
628	"hydroxytyrosol_[628_137.06_0.8]"	1.14609312190055	-0.169631210594223	0.0947678502089772
1642	"caffeic acid_[1642_163.04_1.9]"	1.14509883382831	-0.0580232461164319	0.0977255066475838
1079	"7,9-dihydro-1H-purine-2,6,8(3H)-trione_[1079_169.04_0.7]"	1.13502056254142	-0.0956406720710464	-0.000853361837951567
240	"hexane-1,2,3,4,5,6-hexol_[240_183.09_0.7]"	1.13302203261893	-0.00104273252383455	0.0524239612948896
2644	"N-hexadecanoylglycine_[2644_296.26_7.7]"	1.12505020152207	-0.167787650781811	0.0723306101793323
173	"NA_[173_338.14_6.8]"	1.12412280211053	-0.0145769704024625	0.0546454076167243
602	"NA_[602_382.37_10.1]"	1.11023168436219	-0.158943372556442	0.0625923586005575
1841	"NA_[1841_270.28_9.5]"	1.11007387098894	-0.152881697102723	0.0505517843999627
4924	"guanine_[4924_152.06_1.2]"	1.10893651273011	-0.132747485209497	0.109213944474482
4989	"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyl-2-oxanyl)oxymethyl]-2-oxanyl]oxy]-1-benzopyran-4-one_[4989_611.16_3]"	1.10803653881276	-0.109034878289583	0.0215570498748266
5190	"methiin_[5190_152.04_0.5]"	1.09907707447038	-0.143914744331013	0.0490655098839907
765	"9-(methylsulfinyl)nonanoic acid_[765_221.12_3.5]"	1.0940529246264	-0.0621344657879462	0.0770349226274134
2145	"NA_[2145_296.26_7.5]"	1.09352807220916	-0.163957041351516	0.0749687790090692
4330	"NA_[4330_270.28_9.6]"	1.09206613542411	-0.156126731456976	0.0526390802108841
467	"NA_[467_294.24_7.1]"	1.09035104903971	-0.160069366169349	0.0863526417712779
1932	"NA_[1932_298.27_8]"	1.08881174278621	-0.155841407370332	0.0936910929255426
3685	"octadecanamide_[3685_284.29_10]"	1.08536163893901	-0.12609674056346	0.0266051676308413
2678	"NA_[2678_392.23_5.7]"	1.08413754222126	-0.0437470322689835	0.0927776685399062
480	"N-methylnicotinic acid_[480_138.06_1.6]"	1.08260229819802	-0.118820891915829	0.0247031956658652
3197	"monoethyl phthalate_[3197_177.05_5.8]"	1.08156321912278	-0.135686236097672	0.0283142096994902
4560	"NA_[4560_224.2_5.2]"	1.07836281043067	-0.161872121392221	0.065344034208543
3187	"NA_[3187_296.29_9.7]"	1.07659711139072	-0.146219895588431	0.0502478142911489
5269	"NA_[5269_683.15_2.9]"	1.07135472626928	-0.00192629026439416	0.0492392217033676
5412	"NA_[5412_212.16_4.5]"	1.0643896331863	-0.157387866926301	0.0842361294766248
5297	"SPB 17:1;2O_[5297_268.26_9.3]"	1.06216519924238	-0.153158745950547	0.0483249216324844
2343	"NA_[2343_176.09_1]"	1.06161770866832	-0.116507619197105	0.0309200002086051
2507	"NA_[2507_294.24_6.9]"	1.05938873761838	-0.159542447433672	0.0774319924512784
2458	"dopamine_[2458_154.09_1.4]"	1.05824384758022	-0.149600375679958	0.0538878405044523
5391	"dopamine_[5391_154.09_0.8]"	1.0567400251133	-0.140860909993563	0.0513852816090621
5641	"3-(4-hydroxyphenyl)lactic acid_[5641_165.05_0.9]"	1.05447906569509	-0.157325183755697	0.0582959586227966
4233	"NA_[4233_210.09_3]"	1.0515492392727	-0.12827509038671	0.0926514493939786
2002	"NA_[2002_740.46_3.5]"	1.05077182170201	-0.12931599573331	0.0206376255188748
3997	"hexane-1,2,3,4,5,6-hexol_[3997_165.08_1.5]"	1.04581350802303	-0.110521290330466	0.0188956309644487
2168	"DL-Stachydrine_[2168_144.1_1.5]"	1.04573952043567	-0.144133712316888	0.114403532597712
5311	"NA_[5311_258.17_2.8]"	1.04158698494014	-0.12274065569459	0.0253736104498092
3731	"NA_[3731_298.27_7.9]"	1.03948611010615	-0.154763425862822	0.0867199436043297
1065	"NA_[1065_324.29_8.5]"	1.03315976615061	-0.149280026556172	0.0638671076709661
2008	"NA_[2008_280.26_8]"	1.03300466199083	-0.138555805052425	0.0943965153120579
2417	"DL-Stachydrine_[2417_144.1_1.5]"	1.03285340588254	-0.126756154987283	0.111435659305757
2928	"hordenine_[2928_166.12_1.3]"	1.03067865862958	-0.137848250569984	0.0513132112572983
3065	"2-phenylethylamine_[3065_122.1_1.9]"	1.02991579781618	-0.152657768973817	0.0831797426421018
3371	"8-amino-7-oxononanoic acid_[3371_188.13_2.9]"	1.02875564211753	-0.123062912854987	0.0431215760711442
1577	"8-(methylsulfinyl)octyl isothiocyanate_[1577_234.1_4.3]"	1.02594331208983	-0.15008250417994	0.0556799601756386
2187	"NA_[2187_242.25_8.6]"	1.02453952625026	-0.141021114067256	0.0782964076565722
4038	"epinine_[4038_168.1_1]"	1.0229587662588	-0.130533895500152	0.046566164151294
3659	"NA_[3659_280.26_8.9]"	1.02234489854559	-0.128764182840159	0.0801915357813669
3517	"N,N-bis(2-hydroxyethyl)dodecanamide_[3517_288.25_6.7]"	1.01875769470928	-0.125836386246929	0.0307097522254815
819	"p-coumaroylagmatine_[819_277.17_2.4]"	1.01689596689956	-0.121123887657866	0.0303770094435944
3259	"NA_[3259_218.14_3.1]"	1.01390803797563	-0.148426317752763	0.0502667293639074
430	"sulforaphane_[430_178.04_3.3]"	1.01356964765973	-0.149773229948956	0.0817403064336224
5196	"N-(4-Aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide_[5196_251.14_1.8]"	1.00641562494259	-0.0901058687564548	-0.000679716805445521
3103	"gabapentin_[3103_172.13_3.1]"	1.00395906989373	-0.150820482978488	0.0675294192084242
3533	"NA_[3533_294.24_5.6]"	1.00247628538538	-0.1486026648848	0.0627118617280014
5195	"dopamine_[5195_154.09_1.5]"	0.996027947790837	-0.135673755818895	0.0467529309994167
4437	"N-(4-Aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide_[4437_251.14_1.9]"	0.99236631599185	-0.0888982911842583	-0.000850107709168692
4822	"tyrosine_[4822_182.08_0.9]"	0.991675198929509	-0.128945907332265	0.0361987953319527
1811	"noradrenaline_[1811_152.07_0.8]"	0.98451213976699	-0.122422732915978	0.0416751965875743
5660	"NA_[5660_291.15_2.1]"	0.983013668087026	-0.107097984019012	0.00850020328376673
3994	"NA_[3994_322.27_7.9]"	0.973097871539815	-0.146519553761697	0.0701777667884026
3704	"hexaethylene glycol_[3704_283.18_2.3]"	0.971191340255095	-0.0942962151588467	0.0066129374800652
2555	"hexadecanamide_[2555_256.26_9.2]"	0.970824582630929	-0.143559357009863	0.0695148033252027
5248	"NA_[5248_326.31_7.7]"	0.967489169921066	-0.106305973403538	0.0261422753092306
5414	"NA_[5414_186.11_3]"	0.965365780812854	-0.120312192834989	0.0367883899575212
3490	"tyrosine_[3490_182.08_1.6]"	0.95666743180876	-0.124302619320184	0.0414588252840998
4329	"4-(trimethylammonio)butanoic acid_[4329_146.12_0.7]"	0.954317133175837	-0.0877606004297114	0.0836247059664841
1793	"NA_[1793_328.25_5.3]"	0.951442156875914	-0.143102275524375	0.0751007492941018
4809	"tryptophan_[4809_205.1_2.1]"	0.948971351996987	-0.141417281784484	0.043754836975658
2069	"NA_[2069_744.58_10.4]"	0.948251042454531	-0.0906002487172298	0.0989915823109958
937	"guanine_[937_152.06_0.7]"	0.946886047888057	-0.142597857823524	0.0627723314064856
297	"NA_[297_182.12_1.6]"	0.944741329993403	-0.128374193606564	0.0538209392537181
3307	"NA_[3307_304.26_8.7]"	0.94251941761672	-0.0555218488506015	0.0607413381053777
4473	"adenine_[4473_136.06_0.7]"	0.939507714839093	-0.097552082143015	0.100280013357358
2992	"6,7-dimethoxy-3-(4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-3H-isobenzofuran-1-one_[2992_396.14_3.6]"	0.938669487303595	0.014512968047169	0.049505263075591
3940	"N-methylnicotinic acid_[3940_138.06_0.7]"	0.93640732891497	-0.103249962382817	0.0173783713511237
4547	"caffeic acid_[4547_163.04_2.3]"	0.934936004036193	-0.106319037177321	0.097651521057739
1543	"hydroxytyrosol_[1543_137.06_1.6]"	0.930754777070772	-0.137722850768025	0.0640749393758128
1384	"Benzoylcholine_[1384_208.13_2.5]"	0.929307888003519	-0.119744526749855	0.0405969908437065
125	"N-(4-Aminobutyl)-3-(4-hydroxyphenyl)prop-2-enamide_[125_235.14_2]"	0.915272876804114	-0.111780203969137	0.0241893723078639
5292	"DIMBOA-Glc_[5292_374.11_2.7]"	0.914529148793592	-0.129426444405727	0.0833104901372375
2721	"caffeic acid_[2721_163.04_2.3]"	0.914009055495979	-0.110560293751291	0.0967286523212788
3585	"NA_[3585_352.32_8.9]"	0.912691625526939	-0.0811344034300185	0.0850703724941151
4895	"noradrenaline_[4895_152.07_0.7]"	0.909392074832729	-0.120572656611328	0.0445961272303358
5015	"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol_[5015_268.1_1.1]"	0.902975241796857	-0.0013135505138371	0.0385180440577033
2245	"NA_[2245_330.26_5.5]"	0.902433419151247	-0.135751097807546	0.0669736189840328
3973	"NA_[3973_226.22_5.3]"	0.902356809922365	-0.135084761668326	0.0752240229339387
1732	"carnitinium_[1732_162.11_1.5]"	0.898139152882053	-0.121334453595909	0.0808865136030278
