"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
4775	"pipecolic acid_[4775_130.09_0.7]"	2.43201666407876	0.128588035043979	-0.083319352366013
5298	"NA_[5298_265.15_2.2]"	2.37415690001435	0.0511449534622425	-0.0913100137661246
2882	"metribuzin_[2882_215.1_4.4]"	2.24021037865736	0.0197239378138181	-0.0637869211587604
4411	"N-Acetyl-proline_[4411_158.08_1.8]"	2.2218001015738	0.0874136516160956	-0.0756967659063549
3730	"NA_[3730_278.25_8.2]"	2.17089004283275	0.26604524968031	-0.10629671049674
5315	"octadecanamide_[5315_284.29_9.9]"	2.07202789429712	0.264682009404881	-0.0942408907321969
3187	"NA_[3187_296.29_9.7]"	2.06426505308833	0.263391314895169	-0.0952147085758225
4368	"hexadecanamide_[4368_256.26_9.1]"	2.04711361632314	0.261304371207508	-0.096294949865302
450	"NA_[450_242.25_8.7]"	2.03079734361031	0.254514492089047	-0.100919579375641
1812	"NA_[1812_278.25_8.3]"	2.02900632621051	0.253355054973128	-0.0989711425570239
4712	"NA_[4712_797.52_11.2]"	2.02058554387948	0.248217060555538	-0.0837138604168992
3768	"NA_[3768_278.25_6.8]"	1.99788160042183	0.246115923073276	-0.0970993573736624
5602	"NA_[5602_265.15_2.2]"	1.99115099177872	0.0469457494070607	-0.0757775646499997
3405	"NA_[3405_265.15_2.5]"	1.99034323112846	0.0785430518689308	-0.0813339218243597
5297	"SPB 17:1;2O_[5297_268.26_9.3]"	1.97931468448243	0.252846116775731	-0.0914219818211814
3716	"SPB 17:1;2O_[3716_268.26_8.9]"	1.96604797616151	0.250948431836593	-0.0931774799239904
2187	"NA_[2187_242.25_8.6]"	1.96594028659569	0.247492890889908	-0.0966519459402959
238	"NA_[238_280.26_9]"	1.96228803586443	0.249188693563589	-0.0829341896162841
3307	"NA_[3307_304.26_8.7]"	1.94900993159695	0.243589992545584	-0.0960393449491779
2124	"gabapentin_[2124_172.13_8.5]"	1.93733827571485	0.123495651081395	-0.0747150220678091
107	"1-isothiocyanato-6-(methylsulfinyl)hexane_[107_206.07_4.4]"	1.9358112548656	0.16477503450784	-0.0896568669343482
3659	"NA_[3659_280.26_8.9]"	1.93504321876335	0.244989797908433	-0.0930540908422234
1841	"NA_[1841_270.28_9.5]"	1.92196442533049	0.245487048636311	-0.0895508509935775
